text,label,dhananjay_events
"In paragraphs 67 to 76 and 126 to 133 of that decision, the Commission provides, inter alia, a detailed account of the specific rules laid down by the Steel Aid Codes in force since 1986.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547144), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9960738), 'word': ' paragraphs 67 to 76 and 126 to', 'start': 2, 'end': 33}, {'entity_group': 'LABEL_1', 'score': np.float32(0.666529), 'word': ' ', 'start': 33, 'end': 34}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999242), 'word': '133', 'start': 34, 'end': 37}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8805501), 'word': ' of', 'start': 37, 'end': 40}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8683693), 'word': ' that decision, the', 'start': 40, 'end': 59}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9144584), 'word': ' Commission provides', 'start': 59, 'end': 79}, {'entity_group': 'LABEL_0', 'score': np.float32(0.85480374), 'word': ', inter alia, a detailed account', 'start': 79, 'end': 111}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99989474), 'word': ' of the', 'start': 111, 'end': 118}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9978873), 'word': ' specific rules laid down by the Steel Aid Codes in force since', 'start': 118, 'end': 181}, {'entity_group': 'LABEL_1', 'score': np.float32(0.951466), 'word': ' 1', 'start': 181, 'end': 183}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99673754), 'word': '986.', 'start': 183, 'end': 187}]"
"Consequently, the Court of First Instance did not commit an error of law in finding that the contested decision complied with the obligation to state reasons.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.88005346), 'word': 'Consequently, the', 'start': 0, 'end': 17}, {'entity_group': 'LABEL_1', 'score': np.float32(0.75441253), 'word': ' Court', 'start': 17, 'end': 23}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9545784), 'word': ' of First Instance did not', 'start': 23, 'end': 49}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9719509), 'word': ' commit', 'start': 49, 'end': 56}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98265636), 'word': ' an error of law', 'start': 56, 'end': 72}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95172715), 'word': ' in', 'start': 72, 'end': 75}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9664628), 'word': ' finding that the', 'start': 75, 'end': 92}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5089475), 'word': ' contested', 'start': 92, 'end': 102}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99256444), 'word': ' decision complied', 'start': 102, 'end': 120}, {'entity_group': 'LABEL_1', 'score': np.float32(0.747344), 'word': ' with the', 'start': 120, 'end': 129}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7190273), 'word': ' obligation to', 'start': 129, 'end': 143}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998323), 'word': ' state', 'start': 143, 'end': 149}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8303691), 'word': ' reasons', 'start': 149, 'end': 157}, {'entity_group': 'LABEL_1', 'score': np.float32(0.52328914), 'word': '.', 'start': 157, 'end': 158}]"
"In the present case, it is apparent from the documents before the Court, and, more specifically, the answers submitted in response to the written questions formulated by the Court of First Instance in its letter of 28 July 2003, that the Commission had the opportunity to describe the development of the rules applying to aid paid to steel undertakings under a general aid scheme in the light of the successive adoption of the first three Steel Aid Codes and to express a view on the legal effect under the ECSC Treaty of an authorising decision adopted pursuant to Article 88 EC.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547156), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96026355), 'word': ' the present case, it is apparent', 'start': 2, 'end': 35}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7524492), 'word': ' from', 'start': 35, 'end': 40}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9819211), 'word': ' the documents before the Court, and, more specifically, the answers submitted', 'start': 40, 'end': 118}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8081031), 'word': ' in', 'start': 118, 'end': 121}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7974243), 'word': ' response', 'start': 121, 'end': 130}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9978218), 'word': ' to the written', 'start': 130, 'end': 145}, {'entity_group': 'LABEL_0', 'score': np.float32(0.77979547), 'word': ' questions formulated by', 'start': 145, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.920636), 'word': ' the', 'start': 169, 'end': 173}, {'entity_group': 'LABEL_0', 'score': np.float32(0.913754), 'word': ' Court of', 'start': 173, 'end': 182}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9845622), 'word': ' First', 'start': 182, 'end': 188}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99609584), 'word': ' Instance in its letter of 28 July ', 'start': 188, 'end': 223}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9115819), 'word': '2', 'start': 223, 'end': 224}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96385366), 'word': '003, that the Commission had the opportunity to describe', 'start': 224, 'end': 280}, {'entity_group': 'LABEL_1', 'score': np.float32(0.86632985), 'word': ' the', 'start': 280, 'end': 284}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90046465), 'word': ' development of', 'start': 284, 'end': 299}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9885516), 'word': ' the', 'start': 299, 'end': 303}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9552061), 'word': ' rules applying to aid paid to steel undertakings under a', 'start': 303, 'end': 360}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999975), 'word': ' general', 'start': 360, 'end': 368}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90645903), 'word': ' aid scheme in the light', 'start': 368, 'end': 392}, {'entity_group': 'LABEL_1', 'score': np.float32(0.82675624), 'word': ' of the', 'start': 392, 'end': 399}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99207526), 'word': ' successive adoption of the first three Steel', 'start': 399, 'end': 444}, {'entity_group': 'LABEL_1', 'score': np.float32(0.54327714), 'word': ' Aid', 'start': 444, 'end': 448}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' Codes', 'start': 448, 'end': 454}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9912804), 'word': ' and', 'start': 454, 'end': 458}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998397), 'word': ' to express a view on', 'start': 458, 'end': 479}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5331825), 'word': ' the', 'start': 479, 'end': 483}, {'entity_group': 'LABEL_0', 'score': np.float32(0.832018), 'word': ' legal effect', 'start': 483, 'end': 496}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90789145), 'word': ' under the EC', 'start': 496, 'end': 509}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9628452), 'word': 'SC Treaty of an authorising decision adopted pursuant to Article', 'start': 509, 'end': 573}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97810364), 'word': ' ', 'start': 573, 'end': 574}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99659526), 'word': '88 EC.', 'start': 574, 'end': 580}]"
"In this context, the Commission also stated that Article 6 of the Third Steel Aid Code laid down an obligation to notify aid paid to Salzgitter under the ZRFG.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9770404), 'word': 'In this', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' context', 'start': 7, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6070213), 'word': ',', 'start': 15, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95381165), 'word': ' the Commission also stated that Article 6 of', 'start': 16, 'end': 61}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9241041), 'word': ' the Third', 'start': 61, 'end': 71}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9933488), 'word': ' Steel', 'start': 71, 'end': 77}, {'entity_group': 'LABEL_1', 'score': np.float32(0.778862), 'word': ' Aid Code', 'start': 77, 'end': 86}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8787824), 'word': ' laid', 'start': 86, 'end': 91}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95334053), 'word': ' down an', 'start': 91, 'end': 99}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9988601), 'word': ' obligation to', 'start': 99, 'end': 113}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99948955), 'word': ' notify', 'start': 113, 'end': 120}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9341566), 'word': ' aid paid to Salzgitter', 'start': 120, 'end': 143}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998301), 'word': ' under', 'start': 143, 'end': 149}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9065987), 'word': ' the', 'start': 149, 'end': 153}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997733), 'word': ' Z', 'start': 153, 'end': 155}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99743843), 'word': 'RFG.', 'start': 155, 'end': 159}]"
"In those circumstances, the Commission’s claim that the Court of First Instance did not give it an opportunity to discuss this question must be dismissed.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547148), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9019771), 'word': ' those circumstances, the Commission’s claim that', 'start': 2, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8407948), 'word': ' the', 'start': 51, 'end': 55}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9807134), 'word': ' Court of First Instance did not', 'start': 55, 'end': 87}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99506575), 'word': ' give', 'start': 87, 'end': 92}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9787528), 'word': ' it an opportunity to', 'start': 92, 'end': 113}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7601212), 'word': ' discuss', 'start': 113, 'end': 121}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90894824), 'word': ' this question must be dismissed.', 'start': 121, 'end': 154}]"
"As a preliminary point, it must be recalled – as held earlier in paragraph 39 of the present judgment – that the Court of First Instance did not commit an error of law in finding that the aid covered by the contested decision fell within the scope of the prohibition laid down in Article 4(c) CS.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.97220844), 'word': 'As a', 'start': 0, 'end': 4}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99322104), 'word': ' preliminary', 'start': 4, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.999542), 'word': ' point', 'start': 16, 'end': 22}, {'entity_group': 'LABEL_1', 'score': np.float32(0.88873), 'word': ',', 'start': 22, 'end': 23}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999905), 'word': ' it', 'start': 23, 'end': 26}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5061831), 'word': ' must', 'start': 26, 'end': 31}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99442166), 'word': ' be recalled –', 'start': 31, 'end': 45}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99047065), 'word': ' as', 'start': 45, 'end': 48}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95567095), 'word': ' held earlier in paragraph 39 of the present judgment – that the Court of', 'start': 48, 'end': 121}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6123941), 'word': ' First Instance did', 'start': 121, 'end': 140}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8523042), 'word': ' not commit an error', 'start': 140, 'end': 160}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9932573), 'word': ' of', 'start': 160, 'end': 163}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999839), 'word': ' law', 'start': 163, 'end': 167}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9659819), 'word': ' in', 'start': 167, 'end': 170}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99948037), 'word': ' finding that the aid', 'start': 170, 'end': 191}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8856496), 'word': ' covered by the contested', 'start': 191, 'end': 216}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9093469), 'word': ' decision fell within', 'start': 216, 'end': 237}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999999), 'word': ' the', 'start': 237, 'end': 241}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99926573), 'word': ' scope', 'start': 241, 'end': 247}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997514), 'word': ' of the', 'start': 247, 'end': 254}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9263892), 'word': ' prohibition laid down', 'start': 254, 'end': 276}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99296254), 'word': ' in', 'start': 276, 'end': 279}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99875367), 'word': ' Article', 'start': 279, 'end': 287}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99545515), 'word': ' ', 'start': 287, 'end': 288}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999676), 'word': '4', 'start': 288, 'end': 289}, {'entity_group': 'LABEL_1', 'score': np.float32(0.72304934), 'word': '(', 'start': 289, 'end': 290}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95873964), 'word': 'c) CS.', 'start': 290, 'end': 296}]"
"Consequently, the Federal Republic of Germany cannot rely on an implicit authorisation of the aid allegedly granted by the Commission on the basis of Article 67 CS.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9275095), 'word': 'Consequently, the Federal Republic', 'start': 0, 'end': 34}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6964729), 'word': ' of', 'start': 34, 'end': 37}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96589774), 'word': ' Germany cannot rely', 'start': 37, 'end': 57}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9977098), 'word': ' on an implicit', 'start': 57, 'end': 72}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999993), 'word': ' authorisation', 'start': 72, 'end': 86}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9571321), 'word': ' of the', 'start': 86, 'end': 93}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9960328), 'word': ' aid', 'start': 93, 'end': 97}, {'entity_group': 'LABEL_1', 'score': np.float32(0.62078094), 'word': ' allegedly', 'start': 97, 'end': 107}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999981), 'word': ' granted', 'start': 107, 'end': 115}, {'entity_group': 'LABEL_1', 'score': np.float32(0.936753), 'word': ' by', 'start': 115, 'end': 118}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96727735), 'word': ' the Commission', 'start': 118, 'end': 133}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7752012), 'word': ' on the', 'start': 133, 'end': 140}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999938), 'word': ' basis', 'start': 140, 'end': 146}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91677123), 'word': ' of', 'start': 146, 'end': 149}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9097403), 'word': ' Article', 'start': 149, 'end': 157}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999243), 'word': ' ', 'start': 157, 'end': 158}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999973), 'word': '67', 'start': 158, 'end': 160}, {'entity_group': 'LABEL_1', 'score': np.float32(0.974719), 'word': ' CS', 'start': 160, 'end': 163}, {'entity_group': 'LABEL_0', 'score': np.float32(0.83811504), 'word': '.', 'start': 163, 'end': 164}]"
"As regards the reasoning of the Court of First Instance that the adoption of the Second and the Third Steel Aid Code constituted a partial withdrawal by the Commission of the 1971 decision not to object to the application of the ZRFG which led to uncertainty as to the legal regime concerning the ZRFG, it must be held that Article 305(1) EC states that ‘the provisions of the … [EC] Treaty shall not affect the provisions of the [ECSC] Treaty, in particular as regards the rights and obligations of Member States, the powers of the institutions of that Community and the rules laid down by that Treaty for the functioning of the common market in coal and steel.’",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9868526), 'word': 'As regards', 'start': 0, 'end': 10}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8341775), 'word': ' the', 'start': 10, 'end': 14}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9958049), 'word': ' reasoning', 'start': 14, 'end': 24}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9822965), 'word': ' of', 'start': 24, 'end': 27}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9840099), 'word': ' the Court of First Instance that', 'start': 27, 'end': 60}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9540141), 'word': ' the', 'start': 60, 'end': 64}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998529), 'word': ' adoption', 'start': 64, 'end': 73}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9247732), 'word': ' of the Second', 'start': 73, 'end': 87}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7641423), 'word': ' and', 'start': 87, 'end': 91}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9286952), 'word': ' the Third Steel Aid', 'start': 91, 'end': 111}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99166334), 'word': ' Code', 'start': 111, 'end': 116}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98745304), 'word': ' constituted', 'start': 116, 'end': 128}, {'entity_group': 'LABEL_0', 'score': np.float32(0.75098485), 'word': ' a', 'start': 128, 'end': 130}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998958), 'word': ' partial', 'start': 130, 'end': 138}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8847635), 'word': ' withdrawal by the Commission', 'start': 138, 'end': 167}, {'entity_group': 'LABEL_1', 'score': np.float32(0.86379224), 'word': ' of the', 'start': 167, 'end': 174}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8806094), 'word': ' 197', 'start': 174, 'end': 178}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7197667), 'word': '1', 'start': 178, 'end': 179}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998534), 'word': ' decision', 'start': 179, 'end': 188}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8459219), 'word': ' not', 'start': 188, 'end': 192}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9420302), 'word': ' to object', 'start': 192, 'end': 202}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9949964), 'word': ' to', 'start': 202, 'end': 205}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9949522), 'word': ' the application', 'start': 205, 'end': 221}, {'entity_group': 'LABEL_1', 'score': np.float32(0.75800467), 'word': ' of the ZRF', 'start': 221, 'end': 232}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95890975), 'word': 'G which led', 'start': 232, 'end': 243}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9398308), 'word': ' to', 'start': 243, 'end': 246}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99600077), 'word': ' uncertainty as to the legal regime concerning the', 'start': 246, 'end': 296}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99991834), 'word': ' Z', 'start': 296, 'end': 298}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9415135), 'word': 'RFG, it must be held that Article', 'start': 298, 'end': 331}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9386568), 'word': ' ', 'start': 331, 'end': 332}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998617), 'word': '305(1', 'start': 332, 'end': 337}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91517586), 'word': ')', 'start': 337, 'end': 338}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9029339), 'word': ' EC states that ‘the provisions', 'start': 338, 'end': 369}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99235034), 'word': ' of the', 'start': 369, 'end': 376}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8403242), 'word': ' …', 'start': 376, 'end': 378}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997031), 'word': ' [', 'start': 378, 'end': 380}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97173005), 'word': 'EC] Treaty shall not affect', 'start': 380, 'end': 407}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9982889), 'word': ' the', 'start': 407, 'end': 411}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8038606), 'word': ' provisions', 'start': 411, 'end': 422}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99086094), 'word': ' of the [', 'start': 422, 'end': 431}, {'entity_group': 'LABEL_0', 'score': np.float32(0.999871), 'word': 'ECSC', 'start': 431, 'end': 435}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99859804), 'word': ']', 'start': 435, 'end': 436}, {'entity_group': 'LABEL_0', 'score': np.float32(0.974459), 'word': ' Treaty', 'start': 436, 'end': 443}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8436407), 'word': ', in particular as', 'start': 443, 'end': 461}, {'entity_group': 'LABEL_0', 'score': np.float32(0.88572896), 'word': ' regards', 'start': 461, 'end': 469}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99983335), 'word': ' the', 'start': 469, 'end': 473}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99200964), 'word': ' rights and obligations of', 'start': 473, 'end': 499}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97255355), 'word': ' Member States, the powers', 'start': 499, 'end': 525}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93957245), 'word': ' of the institutions of', 'start': 525, 'end': 548}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92124665), 'word': ' that Community and the rules', 'start': 548, 'end': 577}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9979569), 'word': ' laid', 'start': 577, 'end': 582}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7928896), 'word': ' down by', 'start': 582, 'end': 590}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9227685), 'word': ' that Treaty', 'start': 590, 'end': 602}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9725546), 'word': ' for the functioning', 'start': 602, 'end': 622}, {'entity_group': 'LABEL_0', 'score': np.float32(0.91346705), 'word': ' of the common market', 'start': 622, 'end': 643}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990569), 'word': ' in', 'start': 643, 'end': 646}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9989586), 'word': ' coal and steel', 'start': 646, 'end': 661}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99905914), 'word': '.’', 'start': 661, 'end': 663}]"
"It follows from this that the EC Treaty and the ECSC Treaty are independent treaties and that, consequently, the EC Treaty and the secondary legislation enacted on the basis of it cannot produce effects in areas that fall within the scope of the ECSC Treaty (see, to that effect, Joined Cases 188/80 to 190/80 France and Others v Commission [1982] ECR 2545, paragraph 31).",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.91455686), 'word': 'It follows from this that the EC Treaty and the ECSC Treaty are', 'start': 0, 'end': 63}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8408581), 'word': ' independent', 'start': 63, 'end': 75}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99417865), 'word': ' treaties', 'start': 75, 'end': 84}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5430598), 'word': ' and', 'start': 84, 'end': 88}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9838411), 'word': ' that, consequently', 'start': 88, 'end': 107}, {'entity_group': 'LABEL_1', 'score': np.float32(0.964684), 'word': ', the', 'start': 107, 'end': 112}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9390577), 'word': ' EC Treaty and the', 'start': 112, 'end': 130}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98357683), 'word': ' secondary', 'start': 130, 'end': 140}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9646719), 'word': ' legislation enacted on the basis of it cannot produce effects in areas that fall within', 'start': 140, 'end': 228}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9731355), 'word': ' the', 'start': 228, 'end': 232}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9994617), 'word': ' scope', 'start': 232, 'end': 238}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99869365), 'word': ' of', 'start': 238, 'end': 241}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9632914), 'word': ' the ECSC Treaty (see, to that effect,', 'start': 241, 'end': 279}, {'entity_group': 'LABEL_1', 'score': np.float32(0.992827), 'word': ' Joined', 'start': 279, 'end': 286}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999964), 'word': ' Cases', 'start': 286, 'end': 292}, {'entity_group': 'LABEL_1', 'score': np.float32(0.78193873), 'word': ' ', 'start': 292, 'end': 293}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999534), 'word': '188/80 to', 'start': 293, 'end': 302}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99859995), 'word': ' ', 'start': 302, 'end': 303}, {'entity_group': 'LABEL_0', 'score': np.float32(0.91313946), 'word': '190/', 'start': 303, 'end': 307}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6898758), 'word': '8', 'start': 307, 'end': 308}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99988955), 'word': '0 France and Others v Commission [', 'start': 308, 'end': 342}, {'entity_group': 'LABEL_1', 'score': np.float32(0.84440535), 'word': '1', 'start': 342, 'end': 343}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95812476), 'word': '982] ECR 2545, paragraph 31).', 'start': 343, 'end': 372}]"
"The provisions of the EC Treaty only apply in the alternative, in situations in which there is no specific rule under the ECSC Treaty (see, in particular, Case 328/85 Deutsche Babcock [1987] ECR 5119, paragraphs 6 to 14).",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99723166), 'word': ' provisions', 'start': 3, 'end': 14}, {'entity_group': 'LABEL_1', 'score': np.float32(0.997365), 'word': ' of the', 'start': 14, 'end': 21}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98634183), 'word': ' EC Treaty only apply in the alternative, in situations', 'start': 21, 'end': 76}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5527854), 'word': ' in', 'start': 76, 'end': 79}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9750816), 'word': ' which there is no specific rule under the ECSC Treaty (see,', 'start': 79, 'end': 139}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6743741), 'word': ' in particular,', 'start': 139, 'end': 154}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96676385), 'word': ' Case 328/85 Deutsche Babcock [198', 'start': 154, 'end': 188}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5765023), 'word': '7', 'start': 188, 'end': 189}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99936014), 'word': ']', 'start': 189, 'end': 190}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8925892), 'word': ' ECR', 'start': 190, 'end': 194}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98346955), 'word': ' 5119, paragraphs 6 to 14).', 'start': 194, 'end': 221}]"
