text,label,dhananjay_events
The first part of the fourth ground of appeal must therefore be rejected as unfounded.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.76421404), 'word': 'The first', 'start': 0, 'end': 9}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99466646), 'word': ' part', 'start': 9, 'end': 14}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5927751), 'word': ' of', 'start': 14, 'end': 17}, {'entity_group': 'LABEL_0', 'score': np.float32(0.6124534), 'word': ' the', 'start': 17, 'end': 21}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7891781), 'word': ' fourth ground of', 'start': 21, 'end': 38}, {'entity_group': 'LABEL_0', 'score': np.float32(0.910042), 'word': ' appeal', 'start': 38, 'end': 45}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9898251), 'word': ' must therefore', 'start': 45, 'end': 60}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998393), 'word': ' be rejected', 'start': 60, 'end': 72}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89442325), 'word': ' as', 'start': 72, 'end': 75}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999964), 'word': ' unfounded', 'start': 75, 'end': 85}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83800846), 'word': '.', 'start': 85, 'end': 86}]"
"By the second part of their fourth ground of appeal, the appellants submit that the General Court, in any event, infringed EU law and committed a procedural irregularity in finding that there was a compulsory levy.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.96119577), 'word': 'By the second part of', 'start': 0, 'end': 21}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98817086), 'word': ' their fourth', 'start': 21, 'end': 34}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9870036), 'word': ' ground', 'start': 34, 'end': 41}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9963988), 'word': ' of', 'start': 41, 'end': 44}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99990463), 'word': ' appeal, the', 'start': 44, 'end': 56}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9996611), 'word': ' appellants', 'start': 56, 'end': 67}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99518126), 'word': ' submit that the', 'start': 67, 'end': 83}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990607), 'word': ' General', 'start': 83, 'end': 91}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99973917), 'word': ' Court,', 'start': 91, 'end': 98}, {'entity_group': 'LABEL_1', 'score': np.float32(0.73568463), 'word': ' in any', 'start': 98, 'end': 105}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998929), 'word': ' event, inf', 'start': 105, 'end': 116}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89770985), 'word': 'ringed EU law', 'start': 116, 'end': 129}, {'entity_group': 'LABEL_0', 'score': np.float32(0.91980207), 'word': ' and', 'start': 129, 'end': 133}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9884216), 'word': ' committed', 'start': 133, 'end': 143}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9086936), 'word': ' a procedural irregularity', 'start': 143, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999316), 'word': ' in', 'start': 169, 'end': 172}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9865142), 'word': ' finding that there was a', 'start': 172, 'end': 197}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99881727), 'word': ' compulsory', 'start': 197, 'end': 208}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9996007), 'word': ' levy', 'start': 208, 'end': 213}, {'entity_group': 'LABEL_1', 'score': np.float32(0.67835224), 'word': '.', 'start': 213, 'end': 214}]"
"However, even if that finding were incorrect, that error would vitiate the interpretation of national law.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.95284766), 'word': 'However, even if that finding were incorrect, that error would', 'start': 0, 'end': 62}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9862818), 'word': ' viti', 'start': 62, 'end': 67}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93970317), 'word': 'ate the interpretation of national law.', 'start': 67, 'end': 106}]"
"The interpretation of national law by the General Court is not open to challenge before the appeal court, except where the facts have been distorted (see, to that effect, judgment of 3 April 2014, France v Commission, C‑559/12 P, EU:C:2014:217, paragraph 79 and the case-law cited), which has not been alleged in the present case by the appellants.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.73858744), 'word': ' interpretation', 'start': 3, 'end': 18}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99009836), 'word': ' of national', 'start': 18, 'end': 30}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99647826), 'word': ' law by the General Court', 'start': 30, 'end': 55}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9879237), 'word': ' is', 'start': 55, 'end': 58}, {'entity_group': 'LABEL_0', 'score': np.float32(0.986616), 'word': ' not open', 'start': 58, 'end': 67}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9121785), 'word': ' to', 'start': 67, 'end': 70}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9977704), 'word': ' challenge before the appeal court, except where', 'start': 70, 'end': 118}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6110199), 'word': ' the', 'start': 118, 'end': 122}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8517576), 'word': ' facts', 'start': 122, 'end': 128}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99817085), 'word': ' have been', 'start': 128, 'end': 138}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999535), 'word': ' distorted', 'start': 138, 'end': 148}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98970336), 'word': ' (', 'start': 148, 'end': 150}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9996289), 'word': 'see', 'start': 150, 'end': 153}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9712731), 'word': ',', 'start': 153, 'end': 154}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9970748), 'word': ' to that effect', 'start': 154, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.57262945), 'word': ',', 'start': 169, 'end': 170}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9784053), 'word': ' judgment of 3 April 2014, France v Commission', 'start': 170, 'end': 216}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7458886), 'word': ', C', 'start': 216, 'end': 219}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9090006), 'word': '‑559', 'start': 219, 'end': 223}, {'entity_group': 'LABEL_1', 'score': np.float32(0.56223947), 'word': '/', 'start': 223, 'end': 224}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9320679), 'word': '12 P,', 'start': 224, 'end': 229}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999323), 'word': ' EU', 'start': 229, 'end': 232}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8640449), 'word': ':C', 'start': 232, 'end': 234}, {'entity_group': 'LABEL_1', 'score': np.float32(0.977782), 'word': ':20', 'start': 234, 'end': 237}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9904568), 'word': '14:217, paragraph', 'start': 237, 'end': 254}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7846651), 'word': ' ', 'start': 254, 'end': 255}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90051985), 'word': '79 and the case', 'start': 255, 'end': 270}, {'entity_group': 'LABEL_1', 'score': np.float32(0.717359), 'word': '-law', 'start': 270, 'end': 274}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9812991), 'word': ' cited), which', 'start': 274, 'end': 288}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92368925), 'word': ' has not', 'start': 288, 'end': 296}, {'entity_group': 'LABEL_0', 'score': np.float32(0.815635), 'word': ' been alleged', 'start': 296, 'end': 309}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83193505), 'word': ' in', 'start': 309, 'end': 312}, {'entity_group': 'LABEL_0', 'score': np.float32(0.92078686), 'word': ' the present case by the appellants.', 'start': 312, 'end': 348}]"
"Accordingly, this part of that ground of appeal must also be rejected as inadmissible.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.8372209), 'word': 'Accordingly,', 'start': 0, 'end': 12}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99206066), 'word': ' this', 'start': 12, 'end': 17}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9977246), 'word': ' part', 'start': 17, 'end': 22}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8490305), 'word': ' of that', 'start': 22, 'end': 30}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97944236), 'word': ' ground of appeal', 'start': 30, 'end': 47}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9648236), 'word': ' must also', 'start': 47, 'end': 57}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998858), 'word': ' be rejected', 'start': 57, 'end': 69}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9592089), 'word': ' as', 'start': 69, 'end': 72}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94967115), 'word': ' inadmissible.', 'start': 72, 'end': 86}]"
"By the third part of their fourth ground of appeal, the appellants criticise the General Court for vitiating its judgment with a procedural irregularity by disregarding the evidence which they had adduced to the General Court or which they had proposed to be communicated to that court.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.8696781), 'word': 'By the third part of their', 'start': 0, 'end': 26}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8247736), 'word': ' fourth', 'start': 26, 'end': 33}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9982152), 'word': ' ground', 'start': 33, 'end': 40}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99574596), 'word': ' of', 'start': 40, 'end': 43}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9994958), 'word': ' appeal, the', 'start': 43, 'end': 55}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990183), 'word': ' appellants', 'start': 55, 'end': 66}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99968815), 'word': ' criticise', 'start': 66, 'end': 76}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7543555), 'word': ' the General', 'start': 76, 'end': 88}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9989126), 'word': ' Court for', 'start': 88, 'end': 98}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91438675), 'word': ' viti', 'start': 98, 'end': 103}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90904284), 'word': 'ating its judgment', 'start': 103, 'end': 121}, {'entity_group': 'LABEL_1', 'score': np.float32(0.67514974), 'word': ' with', 'start': 121, 'end': 126}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99620646), 'word': ' a procedural irregularity', 'start': 126, 'end': 152}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9390576), 'word': ' by', 'start': 152, 'end': 155}, {'entity_group': 'LABEL_0', 'score': np.float32(0.837825), 'word': ' disregarding the evidence', 'start': 155, 'end': 181}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8526661), 'word': ' which they had', 'start': 181, 'end': 196}, {'entity_group': 'LABEL_0', 'score': np.float32(0.88670653), 'word': ' adduced to the General Court or which', 'start': 196, 'end': 234}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9499489), 'word': ' they had', 'start': 234, 'end': 243}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97490585), 'word': ' proposed to', 'start': 243, 'end': 255}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9687026), 'word': ' be', 'start': 255, 'end': 258}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9997196), 'word': ' communicated to that court', 'start': 258, 'end': 285}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99582124), 'word': '.', 'start': 285, 'end': 286}]"
"However, that part, which does not indicate the elements which are being referred to, is presented in terms that are too imprecise to enable the Court to assess its merits,",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9767716), 'word': 'However, that part, which does not indicate the elements which are being referred to, is presented in terms that are too', 'start': 0, 'end': 120}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999894), 'word': ' impre', 'start': 120, 'end': 126}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96079934), 'word': 'cise to', 'start': 126, 'end': 133}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8538196), 'word': ' enable the Court', 'start': 133, 'end': 150}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999838), 'word': ' to', 'start': 150, 'end': 153}, {'entity_group': 'LABEL_1', 'score': np.float32(0.87916195), 'word': ' assess its', 'start': 153, 'end': 164}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9717276), 'word': ' merits,', 'start': 164, 'end': 172}]"
with the result that it must also be rejected as inadmissible.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9755101), 'word': 'with the result that it must also be rejected as inadmissible.', 'start': 0, 'end': 62}]"
"The appellants submit, in essence, that, in paragraphs 130 to 136 of the judgment under appeal, the General Court wrongly held that the ‘review mechanism’ of the scheme for the promotion of electricity production from RES had not been imposed by the Commission on the Czech Republic and that that mechanism did not exceed the requirements laid down in the 2008 Guidelines applicable to the facts at issue.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9808521), 'word': ' appellants submit, in essence', 'start': 3, 'end': 33}, {'entity_group': 'LABEL_1', 'score': np.float32(0.61131763), 'word': ',', 'start': 33, 'end': 34}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8342865), 'word': ' that,', 'start': 34, 'end': 40}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9293932), 'word': ' in', 'start': 40, 'end': 43}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99690455), 'word': ' paragraphs 130 to', 'start': 43, 'end': 61}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9026772), 'word': ' ', 'start': 61, 'end': 62}, {'entity_group': 'LABEL_0', 'score': np.float32(0.979698), 'word': '136', 'start': 62, 'end': 65}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8734945), 'word': ' of the', 'start': 65, 'end': 72}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' judgment', 'start': 72, 'end': 81}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5667828), 'word': ' under', 'start': 81, 'end': 87}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999014), 'word': ' appeal', 'start': 87, 'end': 94}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9771967), 'word': ',', 'start': 94, 'end': 95}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98149544), 'word': ' the', 'start': 95, 'end': 99}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7436923), 'word': ' General', 'start': 99, 'end': 107}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9707163), 'word': ' Court', 'start': 107, 'end': 113}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8432874), 'word': ' wrongly', 'start': 113, 'end': 121}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99907404), 'word': ' held that', 'start': 121, 'end': 131}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98550963), 'word': ' the ‘', 'start': 131, 'end': 137}, {'entity_group': 'LABEL_0', 'score': np.float32(0.783705), 'word': 'review mechanism', 'start': 137, 'end': 153}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9428107), 'word': '’ of the', 'start': 153, 'end': 161}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8970355), 'word': ' scheme for the promotion', 'start': 161, 'end': 186}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98707926), 'word': ' of', 'start': 186, 'end': 189}, {'entity_group': 'LABEL_0', 'score': np.float32(0.991787), 'word': ' electricity production from', 'start': 189, 'end': 217}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99533397), 'word': ' RES had not been imposed by', 'start': 217, 'end': 245}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9905176), 'word': ' the Commission on the Czech Republic and that', 'start': 245, 'end': 291}, {'entity_group': 'LABEL_1', 'score': np.float32(0.58407384), 'word': ' that', 'start': 291, 'end': 296}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8817752), 'word': ' mechanism did not exceed', 'start': 296, 'end': 321}, {'entity_group': 'LABEL_1', 'score': np.float32(0.730779), 'word': ' the', 'start': 321, 'end': 325}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98454964), 'word': ' requirements laid down in', 'start': 325, 'end': 351}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8949008), 'word': ' the 2', 'start': 351, 'end': 357}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99980074), 'word': '0', 'start': 357, 'end': 358}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90242046), 'word': '08', 'start': 358, 'end': 360}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99816084), 'word': ' Guidelines applicable to the facts at issue.', 'start': 360, 'end': 405}]"
"However, first, the factual assessment that the Czech Republic voluntarily undertook to implement the ‘review mechanism’ does not, as is apparent from the case-law cited in paragraph 24 above, fall within the jurisdiction of the Court of Justice when hearing an appeal, except where the facts have been distorted, which is not alleged by the appellants.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.99929863), 'word': 'However, first,', 'start': 0, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8259214), 'word': ' the', 'start': 15, 'end': 19}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9525502), 'word': ' factual assessment', 'start': 19, 'end': 38}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6023256), 'word': ' that', 'start': 38, 'end': 43}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9944561), 'word': ' the Czech Republic', 'start': 43, 'end': 62}, {'entity_group': 'LABEL_1', 'score': np.float32(0.973247), 'word': ' voluntarily undertook to implement the ‘review', 'start': 62, 'end': 109}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99505466), 'word': ' mechanism’', 'start': 109, 'end': 120}, {'entity_group': 'LABEL_1', 'score': np.float32(0.57568437), 'word': ' does', 'start': 120, 'end': 125}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9877355), 'word': ' not, as is apparent from the case-law cited in paragraph 24 above', 'start': 125, 'end': 191}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93886536), 'word': ',', 'start': 191, 'end': 192}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999976), 'word': ' fall', 'start': 192, 'end': 197}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92424977), 'word': ' within the jurisdiction of the', 'start': 197, 'end': 228}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999905), 'word': ' Court', 'start': 228, 'end': 234}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990821), 'word': ' of', 'start': 234, 'end': 237}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9844891), 'word': ' Justice when hearing an appeal, except where the facts', 'start': 237, 'end': 292}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99816364), 'word': ' have', 'start': 292, 'end': 297}, {'entity_group': 'LABEL_0', 'score': np.float32(0.995209), 'word': ' been distorted, which', 'start': 297, 'end': 319}, {'entity_group': 'LABEL_1', 'score': np.float32(0.88813055), 'word': ' is', 'start': 319, 'end': 322}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9871705), 'word': ' not alleged by the appellants.', 'start': 322, 'end': 353}]"
"Secondly, since the review mechanism must be regarded as having been introduced by the Czech Republic, any failure to comply with the 2008 Guidelines has no bearing on the General Court’s assessment of the legality of the decision at issue adopted by the Commission.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9257061), 'word': 'Secondly, since the review mechanism', 'start': 0, 'end': 36}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98398453), 'word': ' must', 'start': 36, 'end': 41}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9828781), 'word': ' be regarded', 'start': 41, 'end': 53}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99041235), 'word': ' as having been introduced', 'start': 53, 'end': 79}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9463222), 'word': ' by the Czech Republic, any', 'start': 79, 'end': 106}, {'entity_group': 'LABEL_1', 'score': np.float32(0.694749), 'word': ' failure to', 'start': 106, 'end': 117}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98683053), 'word': ' comply', 'start': 117, 'end': 124}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9948333), 'word': ' with the ', 'start': 124, 'end': 134}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9577136), 'word': '2008 Guidelines', 'start': 134, 'end': 149}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99673295), 'word': ' has', 'start': 149, 'end': 153}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9062278), 'word': ' no bearing on the', 'start': 153, 'end': 171}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92448676), 'word': ' General', 'start': 171, 'end': 179}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9879551), 'word': ' Court’s assessment of the legality of the decision at issue adopted by the Commission.', 'start': 179, 'end': 266}]"
"First, assuming that the criticism that the General Court made a twofold error in finding that the initial promotion scheme provided for the fixing of tariff levels and was financed by a tax does not relate to an assessment of the facts, which does not as such fall within the jurisdiction of the Court of Justice when hearing an appeal, it must be held that the appellants have not established that the General Court’s assessment on that point is incorrect.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.95932055), 'word': 'First', 'start': 0, 'end': 5}, {'entity_group': 'LABEL_0', 'score': np.float32(0.885098), 'word': ', assuming that the criticism that', 'start': 5, 'end': 39}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8695911), 'word': ' the General', 'start': 39, 'end': 51}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999834), 'word': ' Court made a', 'start': 51, 'end': 64}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9834764), 'word': ' twofold', 'start': 64, 'end': 72}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' error', 'start': 72, 'end': 78}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9994778), 'word': ' in', 'start': 78, 'end': 81}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94987696), 'word': ' finding that the', 'start': 81, 'end': 98}, {'entity_group': 'LABEL_1', 'score': np.float32(0.85562015), 'word': ' initial promotion', 'start': 98, 'end': 116}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99056554), 'word': ' scheme', 'start': 116, 'end': 123}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93713576), 'word': ' provided for the', 'start': 123, 'end': 140}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99996006), 'word': ' fixing', 'start': 140, 'end': 147}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92686707), 'word': ' of tariff levels and', 'start': 147, 'end': 168}, {'entity_group': 'LABEL_0', 'score': np.float32(0.6515583), 'word': ' was financed', 'start': 168, 'end': 181}, {'entity_group': 'LABEL_1', 'score': np.float32(0.795136), 'word': ' by', 'start': 181, 'end': 184}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8788738), 'word': ' a tax does not relate', 'start': 184, 'end': 206}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998497), 'word': ' to', 'start': 206, 'end': 209}, {'entity_group': 'LABEL_0', 'score': np.float32(0.911777), 'word': ' an assessment', 'start': 209, 'end': 223}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9677589), 'word': ' of the', 'start': 223, 'end': 230}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9909382), 'word': ' facts,', 'start': 230, 'end': 237}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6958365), 'word': ' which does', 'start': 237, 'end': 248}, {'entity_group': 'LABEL_0', 'score': np.float32(0.862175), 'word': ' not as', 'start': 248, 'end': 255}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9985025), 'word': ' such', 'start': 255, 'end': 260}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8823135), 'word': ' fall within', 'start': 260, 'end': 272}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9916451), 'word': ' the jurisdiction', 'start': 272, 'end': 289}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90392745), 'word': ' of the Court of Justice', 'start': 289, 'end': 313}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8518958), 'word': ' when hearing an', 'start': 313, 'end': 329}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98672104), 'word': ' appeal, it must', 'start': 329, 'end': 345}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99834025), 'word': ' be', 'start': 345, 'end': 348}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999774), 'word': ' held', 'start': 348, 'end': 353}, {'entity_group': 'LABEL_1', 'score': np.float32(0.77796125), 'word': ' that the', 'start': 353, 'end': 362}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999995), 'word': ' appellants', 'start': 362, 'end': 373}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7979404), 'word': ' have not', 'start': 373, 'end': 382}, {'entity_group': 'LABEL_0', 'score': np.float32(0.84053135), 'word': ' established', 'start': 382, 'end': 394}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9996568), 'word': ' that the', 'start': 394, 'end': 403}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96213186), 'word': ' General Court', 'start': 403, 'end': 417}, {'entity_group': 'LABEL_1', 'score': np.float32(0.938651), 'word': '’s', 'start': 417, 'end': 419}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9150737), 'word': ' assessment on that point is incorrect.', 'start': 419, 'end': 458}]"
