text,label,dhananjay_events
The considerations of the General Court set out in paragraphs 92 to 105 of the Aer Lingus judgment and paragraphs 124 to 136 of the Ryanair judgment disclose the same confusion between the advantage obtained as a result of the effect of the lower rate of ATT and the benefit which the aid recipients derived or could have derived from that advantage.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.992763), 'word': ' considerations', 'start': 3, 'end': 18}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9879324), 'word': ' of the General', 'start': 18, 'end': 33}, {'entity_group': 'LABEL_0', 'score': np.float32(0.87741435), 'word': ' Court set', 'start': 33, 'end': 43}, {'entity_group': 'LABEL_1', 'score': np.float32(0.61518985), 'word': ' out', 'start': 43, 'end': 47}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9643728), 'word': ' in paragraphs 92 to 105 of the', 'start': 47, 'end': 78}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998821), 'word': ' Aer', 'start': 78, 'end': 82}, {'entity_group': 'LABEL_0', 'score': np.float32(0.58124244), 'word': ' Ling', 'start': 82, 'end': 87}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95754266), 'word': 'us', 'start': 87, 'end': 89}, {'entity_group': 'LABEL_0', 'score': np.float32(0.79244703), 'word': ' judgment and paragraphs', 'start': 89, 'end': 113}, {'entity_group': 'LABEL_1', 'score': np.float32(0.634884), 'word': ' ', 'start': 113, 'end': 114}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99956673), 'word': '1', 'start': 114, 'end': 115}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9351942), 'word': '24', 'start': 115, 'end': 117}, {'entity_group': 'LABEL_0', 'score': np.float32(0.985778), 'word': ' to', 'start': 117, 'end': 120}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9860161), 'word': ' ', 'start': 120, 'end': 121}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998741), 'word': '13', 'start': 121, 'end': 123}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7762926), 'word': '6', 'start': 123, 'end': 124}, {'entity_group': 'LABEL_0', 'score': np.float32(0.65699327), 'word': ' of', 'start': 124, 'end': 127}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97307503), 'word': ' the Ryanair', 'start': 127, 'end': 139}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9443716), 'word': ' judgment', 'start': 139, 'end': 148}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99998593), 'word': ' disclose', 'start': 148, 'end': 157}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90054756), 'word': ' the', 'start': 157, 'end': 161}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9988055), 'word': ' same', 'start': 161, 'end': 166}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999995), 'word': ' confusion', 'start': 166, 'end': 176}, {'entity_group': 'LABEL_1', 'score': np.float32(0.94095457), 'word': ' between the', 'start': 176, 'end': 188}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9991249), 'word': ' advantage obtained', 'start': 188, 'end': 207}, {'entity_group': 'LABEL_1', 'score': np.float32(0.983327), 'word': ' as', 'start': 207, 'end': 210}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9035915), 'word': ' a result', 'start': 210, 'end': 219}, {'entity_group': 'LABEL_1', 'score': np.float32(0.66976774), 'word': ' of', 'start': 219, 'end': 222}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9610803), 'word': ' the effect of the lower rate of ATT', 'start': 222, 'end': 258}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9822991), 'word': ' and the', 'start': 258, 'end': 266}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9876677), 'word': ' benefit which the aid recipients derived or could have derived from', 'start': 266, 'end': 334}, {'entity_group': 'LABEL_1', 'score': np.float32(0.84758544), 'word': ' that', 'start': 334, 'end': 339}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9938516), 'word': ' advantage.', 'start': 339, 'end': 350}]"
"Indeed, contrary to the view expressed by the General Court in paragraph 105 of the Aer Lingus judgment and paragraph 136 of the Ryanair judgment, the advantage, as identified by the Commission in the decision at issue, did not consist in the fact that the airlines subject to the lower rate were able to ‘offer more competitive prices’.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.99077797), 'word': 'Indeed,', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9170339), 'word': ' contrary', 'start': 7, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9635177), 'word': ' to the view expressed by the', 'start': 16, 'end': 45}, {'entity_group': 'LABEL_1', 'score': np.float32(0.755805), 'word': ' General', 'start': 45, 'end': 53}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9621493), 'word': ' Court in paragraph 105 of the', 'start': 53, 'end': 83}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8874829), 'word': ' Aer Lingus', 'start': 83, 'end': 94}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99882597), 'word': ' judgment', 'start': 94, 'end': 103}, {'entity_group': 'LABEL_1', 'score': np.float32(0.65360224), 'word': ' and', 'start': 103, 'end': 107}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99825764), 'word': ' paragraph 136', 'start': 107, 'end': 121}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7173072), 'word': ' of', 'start': 121, 'end': 124}, {'entity_group': 'LABEL_0', 'score': np.float32(0.5552869), 'word': ' the', 'start': 124, 'end': 128}, {'entity_group': 'LABEL_1', 'score': np.float32(0.81527674), 'word': ' Ryanair', 'start': 128, 'end': 136}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' judgment', 'start': 136, 'end': 145}, {'entity_group': 'LABEL_1', 'score': np.float32(0.893856), 'word': ',', 'start': 145, 'end': 146}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9839751), 'word': ' the advantage,', 'start': 146, 'end': 161}, {'entity_group': 'LABEL_1', 'score': np.float32(0.77932316), 'word': ' as', 'start': 161, 'end': 164}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98828006), 'word': ' identified by the Commission in the decision at issue', 'start': 164, 'end': 218}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5587433), 'word': ',', 'start': 218, 'end': 219}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97776425), 'word': ' did', 'start': 219, 'end': 223}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8233016), 'word': ' not', 'start': 223, 'end': 227}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999995), 'word': ' consist', 'start': 227, 'end': 235}, {'entity_group': 'LABEL_1', 'score': np.float32(0.981314), 'word': ' in the', 'start': 235, 'end': 242}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999714), 'word': ' fact', 'start': 242, 'end': 247}, {'entity_group': 'LABEL_1', 'score': np.float32(0.70875573), 'word': ' that the airlines', 'start': 247, 'end': 265}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9978879), 'word': ' subject', 'start': 265, 'end': 273}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9720613), 'word': ' to the lower rate', 'start': 273, 'end': 291}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9878744), 'word': ' were able to ‘', 'start': 291, 'end': 306}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9881599), 'word': 'offer', 'start': 306, 'end': 311}, {'entity_group': 'LABEL_0', 'score': np.float32(0.6398955), 'word': ' more', 'start': 311, 'end': 316}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999554), 'word': ' competitive', 'start': 316, 'end': 328}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999353), 'word': ' prices’.', 'start': 328, 'end': 337}]"
"It consisted, quite simply, in the fact that those companies had to pay a lower rate of ATT than they would have had to pay if their flights had been subject to the higher rate of ATT.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.92690694), 'word': 'It consisted, quite simply', 'start': 0, 'end': 26}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93319225), 'word': ',', 'start': 26, 'end': 27}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99116355), 'word': ' in the fact that those', 'start': 27, 'end': 50}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99633783), 'word': ' companies had to pay a lower', 'start': 50, 'end': 79}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999571), 'word': ' rate', 'start': 79, 'end': 84}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8307147), 'word': ' of ATT than', 'start': 84, 'end': 96}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98974717), 'word': ' they would have had to pay if', 'start': 96, 'end': 126}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9722367), 'word': ' their', 'start': 126, 'end': 132}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9651303), 'word': ' flights had', 'start': 132, 'end': 144}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98031485), 'word': ' been', 'start': 144, 'end': 149}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99591774), 'word': ' subject', 'start': 149, 'end': 157}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9755573), 'word': ' to the higher', 'start': 157, 'end': 171}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999763), 'word': ' rate', 'start': 171, 'end': 176}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6708828), 'word': ' of', 'start': 176, 'end': 179}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94299954), 'word': ' ATT', 'start': 179, 'end': 183}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8217173), 'word': '.', 'start': 183, 'end': 184}]"
"The question whether that advantage enabled them to offer more competitive ticket prices, or whether they exploited that advantage differently, relates to the assessment of any benefit they were able to accrue from the exploitation of the advantage granted;",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98975706), 'word': ' question whether that', 'start': 3, 'end': 25}, {'entity_group': 'LABEL_1', 'score': np.float32(0.85339), 'word': ' advantage enabled', 'start': 25, 'end': 43}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9410269), 'word': ' them to', 'start': 43, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.997257), 'word': ' offer more competitive ticket', 'start': 51, 'end': 81}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9997806), 'word': ' prices', 'start': 81, 'end': 88}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95652014), 'word': ', or whether', 'start': 88, 'end': 100}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9531626), 'word': ' they exploited', 'start': 100, 'end': 115}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9993888), 'word': ' that', 'start': 115, 'end': 120}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99331623), 'word': ' advantage differently,', 'start': 120, 'end': 143}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9888271), 'word': ' relates to', 'start': 143, 'end': 154}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9545114), 'word': ' the assessment', 'start': 154, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98770696), 'word': ' of any', 'start': 169, 'end': 176}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99869806), 'word': ' benefit they were able to accrue from the exploitation of the advantage granted;', 'start': 176, 'end': 257}]"
that assessment is irrelevant to the recovery of the aid.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.999696), 'word': 'that assessment', 'start': 0, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5857835), 'word': ' is', 'start': 15, 'end': 18}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' irrelevant', 'start': 18, 'end': 29}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8303468), 'word': ' to the', 'start': 29, 'end': 36}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8762585), 'word': ' recovery of the aid.', 'start': 36, 'end': 57}]"
"The General Court was also incorrect in stating, in paragraph 110 of the Aer Lingus judgment and paragraph 141 of the Ryanair judgment, respectively, that the circumstances of the cases before it were different from those of the case giving rise to the judgment of 15 December 2005, Unicredito Italiano (C‑148/04, EU:C:2005:774) as the airlines benefiting from the lower rate of ATT ‘could not have opted for an operation other than that which was coupled with the aid’.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.98349905), 'word': 'The General', 'start': 0, 'end': 11}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9646766), 'word': ' Court was also incorrect in stating, in paragraph 110', 'start': 11, 'end': 65}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9356028), 'word': ' of the Aer Lingus', 'start': 65, 'end': 83}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9996014), 'word': ' judgment', 'start': 83, 'end': 92}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99942505), 'word': ' and', 'start': 92, 'end': 96}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99897546), 'word': ' paragraph 141', 'start': 96, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997714), 'word': ' of', 'start': 110, 'end': 113}, {'entity_group': 'LABEL_0', 'score': np.float32(0.6213789), 'word': ' the', 'start': 113, 'end': 117}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99414307), 'word': ' Ryanair', 'start': 117, 'end': 125}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98665684), 'word': ' judgment, respectively', 'start': 125, 'end': 148}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91415757), 'word': ',', 'start': 148, 'end': 149}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9503571), 'word': ' that', 'start': 149, 'end': 154}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9927044), 'word': ' the circumstances', 'start': 154, 'end': 172}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9912883), 'word': ' of', 'start': 172, 'end': 175}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6880367), 'word': ' the cases', 'start': 175, 'end': 185}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99645346), 'word': ' before it were different', 'start': 185, 'end': 210}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93588525), 'word': ' from', 'start': 210, 'end': 215}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9927443), 'word': ' those of the case giving rise to the judgment of 15 December ', 'start': 215, 'end': 277}, {'entity_group': 'LABEL_1', 'score': np.float32(0.81774086), 'word': '2', 'start': 277, 'end': 278}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97158915), 'word': '005, Unicredito Italiano', 'start': 278, 'end': 302}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98749834), 'word': ' (', 'start': 302, 'end': 304}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99379414), 'word': 'C‑148/04,', 'start': 304, 'end': 313}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99665326), 'word': ' EU', 'start': 313, 'end': 316}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9937239), 'word': ':C', 'start': 316, 'end': 318}, {'entity_group': 'LABEL_1', 'score': np.float32(0.69844896), 'word': ':2', 'start': 318, 'end': 320}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96611166), 'word': '005:774)', 'start': 320, 'end': 328}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8464156), 'word': ' as the', 'start': 328, 'end': 335}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99928534), 'word': ' airlines benefiting from the', 'start': 335, 'end': 364}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99935824), 'word': ' lower', 'start': 364, 'end': 370}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999774), 'word': ' rate', 'start': 370, 'end': 375}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99520457), 'word': ' of', 'start': 375, 'end': 378}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9855274), 'word': ' ATT', 'start': 378, 'end': 382}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9482817), 'word': ' ‘', 'start': 382, 'end': 384}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9708773), 'word': 'could not have opted for an operation other than that which was coupled', 'start': 384, 'end': 455}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9984523), 'word': ' with the', 'start': 455, 'end': 464}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9991921), 'word': ' aid’.', 'start': 464, 'end': 470}]"
"As the General Court acknowledged, in essence, in paragraph 111 of the Aer Lingus judgment and paragraph 142 of the Ryanair judgment, there was nothing to prevent those airlines from increasing by EUR 8 the ticket price, excluding tax, of flights subject to the lower rate of ATT.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.974899), 'word': 'As', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_1', 'score': np.float32(0.72381884), 'word': ' the', 'start': 2, 'end': 6}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96414065), 'word': ' General Court acknowledged, in essence', 'start': 6, 'end': 45}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9561255), 'word': ',', 'start': 45, 'end': 46}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9565644), 'word': ' in paragraph 111', 'start': 46, 'end': 63}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91164285), 'word': ' of the Aer Lingus', 'start': 63, 'end': 81}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96431047), 'word': ' judgment', 'start': 81, 'end': 90}, {'entity_group': 'LABEL_1', 'score': np.float32(0.85323745), 'word': ' and', 'start': 90, 'end': 94}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98695755), 'word': ' paragraph 142', 'start': 94, 'end': 108}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9743153), 'word': ' of', 'start': 108, 'end': 111}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9152613), 'word': ' the', 'start': 111, 'end': 115}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97602206), 'word': ' Ryanair', 'start': 115, 'end': 123}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999785), 'word': ' judgment', 'start': 123, 'end': 132}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9295767), 'word': ',', 'start': 132, 'end': 133}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99929494), 'word': ' there was nothing to prevent those airlines', 'start': 133, 'end': 177}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83240616), 'word': ' from increasing', 'start': 177, 'end': 193}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97498035), 'word': ' by', 'start': 193, 'end': 196}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7964047), 'word': ' EUR ', 'start': 196, 'end': 201}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9811491), 'word': '8', 'start': 201, 'end': 202}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95821804), 'word': ' the ticket', 'start': 202, 'end': 213}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99995804), 'word': ' price', 'start': 213, 'end': 219}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89101464), 'word': ',', 'start': 219, 'end': 220}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9451036), 'word': ' excluding tax, of flights subject', 'start': 220, 'end': 254}, {'entity_group': 'LABEL_1', 'score': np.float32(0.953591), 'word': ' to the', 'start': 254, 'end': 261}, {'entity_group': 'LABEL_0', 'score': np.float32(0.86721134), 'word': ' lower rate of ATT.', 'start': 261, 'end': 280}]"
"The fact that, pursuant to Article 23(1) of Regulation No 1008/2008, they could add to the ticket price, excluding tax, only EUR 2, corresponding to ATT calculated at the reduced rate, does not lead to any different conclusion, as the amount corresponding to the difference between the two rates of ATT, namely EUR 8, could have been included previously in the price of the ticket, excluding tax.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95249796), 'word': ' fact that,', 'start': 3, 'end': 14}, {'entity_group': 'LABEL_1', 'score': np.float32(0.677672), 'word': ' pursuant to', 'start': 14, 'end': 26}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998463), 'word': ' Article 23(1', 'start': 26, 'end': 39}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95100766), 'word': ') of', 'start': 39, 'end': 43}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9215183), 'word': ' Regulation', 'start': 43, 'end': 54}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99935), 'word': ' No', 'start': 54, 'end': 57}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94424444), 'word': ' 1008/', 'start': 57, 'end': 63}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999405), 'word': '2', 'start': 63, 'end': 64}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9972177), 'word': '008', 'start': 64, 'end': 67}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95272475), 'word': ',', 'start': 67, 'end': 68}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98095405), 'word': ' they could add to', 'start': 68, 'end': 86}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9979894), 'word': ' the ticket', 'start': 86, 'end': 97}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99214494), 'word': ' price,', 'start': 97, 'end': 104}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99759465), 'word': ' excluding', 'start': 104, 'end': 114}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96782243), 'word': ' tax, only EUR 2, corresponding to ATT calculated at the', 'start': 114, 'end': 170}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9922464), 'word': ' reduced', 'start': 170, 'end': 178}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8764922), 'word': ' rate, does not lead to any', 'start': 178, 'end': 205}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89803827), 'word': ' different', 'start': 205, 'end': 215}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98155826), 'word': ' conclusion, as', 'start': 215, 'end': 230}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93599147), 'word': ' the', 'start': 230, 'end': 234}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998724), 'word': ' amount', 'start': 234, 'end': 241}, {'entity_group': 'LABEL_1', 'score': np.float32(0.50895476), 'word': ' corresponding', 'start': 241, 'end': 255}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999002), 'word': ' to', 'start': 255, 'end': 258}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8553321), 'word': ' the', 'start': 258, 'end': 262}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9883418), 'word': ' difference between the', 'start': 262, 'end': 285}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999418), 'word': ' two', 'start': 285, 'end': 289}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9112595), 'word': ' rates of ATT, namely EUR 8, could have been included previously in', 'start': 289, 'end': 356}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9970293), 'word': ' the', 'start': 356, 'end': 360}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7707802), 'word': ' price of', 'start': 360, 'end': 369}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9966518), 'word': ' the', 'start': 369, 'end': 373}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999927), 'word': ' ticket', 'start': 373, 'end': 380}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7460783), 'word': ', excluding', 'start': 380, 'end': 391}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99023485), 'word': ' tax.', 'start': 391, 'end': 396}]"
The considerations set out above are not called into question by Ryanair’s argument based on Article 13 of Directive 2014/104.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9927631), 'word': ' considerations', 'start': 3, 'end': 18}, {'entity_group': 'LABEL_1', 'score': np.float32(0.65417045), 'word': ' set', 'start': 18, 'end': 22}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9996594), 'word': ' out above', 'start': 22, 'end': 32}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9763918), 'word': ' are not called into', 'start': 32, 'end': 52}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99762833), 'word': ' question by Ryanair’', 'start': 52, 'end': 73}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7528909), 'word': 's', 'start': 73, 'end': 74}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93973726), 'word': ' argument based on Article', 'start': 74, 'end': 100}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99647826), 'word': ' ', 'start': 100, 'end': 101}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99082273), 'word': '13', 'start': 101, 'end': 103}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5654618), 'word': ' of', 'start': 103, 'end': 106}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998486), 'word': ' Directive', 'start': 106, 'end': 116}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99925584), 'word': ' ', 'start': 116, 'end': 117}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9402107), 'word': '20', 'start': 117, 'end': 119}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9308876), 'word': '1', 'start': 119, 'end': 120}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99334383), 'word': '4', 'start': 120, 'end': 121}, {'entity_group': 'LABEL_1', 'score': np.float32(0.71345705), 'word': '/10', 'start': 121, 'end': 124}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999543), 'word': '4.', 'start': 124, 'end': 126}]"
"As is apparent from the Court’s case-law cited in paragraphs 89 and 90 above, the recovery of unlawful aid had a different purpose from that of Directive 2014/104.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.99161655), 'word': 'As is apparent', 'start': 0, 'end': 14}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8617161), 'word': ' from', 'start': 14, 'end': 19}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99354315), 'word': ' the Court’s case', 'start': 19, 'end': 36}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8147438), 'word': '-', 'start': 36, 'end': 37}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9849176), 'word': 'law cited in paragraphs 89 and 90 above, the recovery of', 'start': 37, 'end': 93}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99939346), 'word': ' unlawful', 'start': 93, 'end': 102}, {'entity_group': 'LABEL_0', 'score': np.float32(0.72375995), 'word': ' aid had a', 'start': 102, 'end': 112}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9360558), 'word': ' different', 'start': 112, 'end': 122}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9639415), 'word': ' purpose from that of Directive 2', 'start': 122, 'end': 155}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8814367), 'word': '01', 'start': 155, 'end': 157}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9996136), 'word': '4', 'start': 157, 'end': 158}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96369267), 'word': '/10', 'start': 158, 'end': 161}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9994451), 'word': '4.', 'start': 161, 'end': 163}]"
